SYMBOL	STAN	EOREOR
795711504250	0,000	EOREOR
795711504199	5,000	EOREOR
795711505325	0,000	EOREOR
795711504915	0,000	EOREOR
795711504830	0,000	EOREOR
795711504847	1,000	EOREOR
795711504557	2,000	EOREOR
795711504908	12,000	EOREOR
795711505790	0,000	EOREOR
795711504045	0,000	EOREOR
795711504526	1,000	EOREOR
795711121587	1,000	EOREOR
795711504328	3,000	EOREOR
795711504601	7,000	EOREOR
795711968298	0,000	EOREOR
795711928834	1,000	EOREOR
795711505967	11,000	EOREOR
	0,000	EOREOR
795711505103	5,000	EOREOR
795711505110	5,000	EOREOR
795711508326	15,000	EOREOR
795711507725	5,000	EOREOR
795711507121	0,000	EOREOR
795711937034	2,000	EOREOR
795711508562	0,000	EOREOR
795711506766	1,000	EOREOR
795711507923	1,000	EOREOR
795711507015	1,000	EOREOR
795711285364	13,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711506131	1,000	EOREOR
795711507411	4,000	EOREOR
795711164379	14,000	EOREOR
	0,000	EOREOR
795711507862	0,000	EOREOR
795711508845	1,000	EOREOR
795711505721	0,000	EOREOR
795711506261	0,000	EOREOR
	0,000	EOREOR
795711035808	7,000	EOREOR
886661604951	0,000	EOREOR
795711529413	0,000	EOREOR
795711529420	0,000	EOREOR
886661051946	0,000	EOREOR
795711508029	1,000	EOREOR
886661411665	1,000	EOREOR
795711530419	3,000	EOREOR
795711529468	1,000	EOREOR
	0,000	EOREOR
795711508814	1,000	EOREOR
886661178490	1,000	EOREOR
795711508777	1,000	EOREOR
795711528881	0,000	EOREOR
795711529369	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711529833	5,000	EOREOR
886661185504	3,000	EOREOR
	0,000	EOREOR
795711529512	6,000	EOREOR
795711508265	18,000	EOREOR
795711508463	6,000	EOREOR
795711508524	2,000	EOREOR
795711529031	0,000	EOREOR
886661051991	0,000	EOREOR
795711529857	2,000	EOREOR
795711944759	8,000	EOREOR
886661353255	5,000	EOREOR
	0,000	EOREOR
795711529864	4,000	EOREOR
795711529543	0,000	EOREOR
795711529550	8,000	EOREOR
795711531010	0,000	EOREOR
886661051915	1,000	EOREOR
00131841	1,000	EOREOR
	0,000	EOREOR
795711529758	2,000	EOREOR
795711529765	0,000	EOREOR
795711529772	2,000	EOREOR
886661527045	1,000	EOREOR
795711529239	2,000	EOREOR
795711529055	17,000	EOREOR
795711530471	0,000	EOREOR
795711528966	1,000	EOREOR
795711529567	11,000	EOREOR
795711529642	0,000	EOREOR
795711930943	7,000	EOREOR
795711529246	0,000	EOREOR
886661000647	0,000	EOREOR
886661132867	0,000	EOREOR
886661051465	4,000	EOREOR
	0,000	EOREOR
795711508722	13,000	EOREOR
795711508036	1,000	EOREOR
	0,000	EOREOR
795711529796	0,000	EOREOR
795711530693	1,000	EOREOR
886661264230	5,000	EOREOR
795711529062	0,000	EOREOR
795711529741	1,000	EOREOR
795711531720	2,000	EOREOR
795711533120	1,000	EOREOR
795711531812	1,000	EOREOR
795711532024	2,000	EOREOR
795711529963	1,000	EOREOR
795711531096	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711529116	1,000	EOREOR
795711531768	6,000	EOREOR
795711533557	0,000	EOREOR
	0,000	EOREOR
795711529123	0,000	EOREOR
795711534004	0,000	EOREOR
795711530075	0,000	EOREOR
795711530488	0,000	EOREOR
795711530501	0,000	EOREOR
795711530891	1,000	EOREOR
795711530907	0,000	EOREOR
795711531355	0,000	EOREOR
795711532826	3,000	EOREOR
795711532161	1,000	EOREOR
795711533199	0,000	EOREOR
795711533366	3,000	EOREOR
795711533670	0,000	EOREOR
795711531072	2,000	EOREOR
795711531089	0,000	EOREOR
795711530341	1,000	EOREOR
	0,000	EOREOR
795711533922	0,000	EOREOR
795711530754	1,000	EOREOR
795711531546	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711531782	0,000	EOREOR
795711533939	4,000	EOREOR
795711531485	10,000	EOREOR
795711477165	0,000	EOREOR
795711531614	4,000	EOREOR
795711533038	4,000	EOREOR
886661740673	5,000	EOREOR
795711535742	1,000	EOREOR
886661067329	0,000	EOREOR
795711533540	1,000	EOREOR
795711534257	6,000	EOREOR
795711683269	3,000	EOREOR
795711533052	3,000	EOREOR
795711534523	0,000	EOREOR
795711535766	1,000	EOREOR
795711535773	0,000	EOREOR
795711535445	0,000	EOREOR
795711536671	12,000	EOREOR
795711532956	5,000	EOREOR
795711534349	0,000	EOREOR
795711991197	1,000	EOREOR
	0,000	EOREOR
886661045822	0,000	EOREOR
886661045846	1,000	EOREOR
795711534431	0,000	EOREOR
795711981624	0,000	EOREOR
	0,000	EOREOR
795711535179	2,000	EOREOR
	0,000	EOREOR
886661159413	0,000	EOREOR
886661088119	1,000	EOREOR
795711532000	1,000	EOREOR
886661159833	0,000	EOREOR
886661402137	1,000	EOREOR
886661159857	0,000	EOREOR
795711533045	0,000	EOREOR
	0,000	EOREOR
795711536381	1,000	EOREOR
795711536398	1,000	EOREOR
795711532963	1,000	EOREOR
	0,000	EOREOR
795711533809	2,000	EOREOR
	0,000	EOREOR
795711536169	1,000	EOREOR
795711537135	1,000	EOREOR
795711537197	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711535384	3,000	EOREOR
795711537067	1,000	EOREOR
	0,000	EOREOR
795711535551	16,000	EOREOR
795711940492	0,000	EOREOR
795711516406	7,000	EOREOR
795711536114	0,000	EOREOR
795711536176	0,000	EOREOR
795711536183	0,000	EOREOR
795711515980	1,000	EOREOR
795711516116	0,000	EOREOR
795711534486	1,000	EOREOR
795711534493	0,000	EOREOR
795711535216	0,000	EOREOR
795711534622	1,000	EOREOR
795711537012	0,000	EOREOR
	0,000	EOREOR
795711973742	0,000	EOREOR
886661005833	0,000	EOREOR
	0,000	EOREOR
886661522422	0,000	EOREOR
795711536299	1,000	EOREOR
795711536305	0,000	EOREOR
4100743549	2,000	EOREOR
795711517373	6,000	EOREOR
886661538720	4,000	EOREOR
795711516215	10,000	EOREOR
795711534516	5,000	EOREOR
795711534608	1,000	EOREOR
795711536534	9,000	EOREOR
795711940065	0,000	EOREOR
795711516017	2,000	EOREOR
795711536831	1,000	EOREOR
795711535667	1,000	EOREOR
795711535674	7,000	EOREOR
795711536909	3,000	EOREOR
795711534646	4,000	EOREOR
795711534943	0,000	EOREOR
795711535889	3,000	EOREOR
795711517281	0,000	EOREOR
795711929923	17,000	EOREOR
795711536428	1,000	EOREOR
795711536664	14,000	EOREOR
795711536732	6,000	EOREOR
795711930813	5,000	EOREOR
795711516437	0,000	EOREOR
886661059355	0,000	EOREOR
795711981495	0,000	EOREOR
795711516178	1,000	EOREOR
	0,000	EOREOR
795711515997	21,000	EOREOR
795711536794	2,000	EOREOR
795711535261	0,000	EOREOR
795711516154	18,000	EOREOR
795711516161	3,000	EOREOR
	0,000	EOREOR
795711843144	0,000	EOREOR
795711516994	4,000	EOREOR
795711517007	8,000	EOREOR
795711517014	4,000	EOREOR
795711518554	5,000	EOREOR
	1,000	EOREOR
795711520700	1,000	EOREOR
	0,000	EOREOR
886661609062	3,000	EOREOR
886661540792	0,000	EOREOR
886661673537	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711517328	3,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
886661001927	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
886661061068	0,000	EOREOR
886661401253	0,000	EOREOR
795711515966	0,000	EOREOR
795711518073	5,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
886661048533	1,000	EOREOR
795711520649	0,000	EOREOR
	0,000	EOREOR
795711809744	0,000	EOREOR
	0,000	EOREOR
886661438686	0,000	EOREOR
795711515935	16,000	EOREOR
	1,000	EOREOR
	0,000	EOREOR
795711517502	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711518820	1,000	EOREOR
795711517618	2,000	EOREOR
795711940553	8,000	EOREOR
	0,000	EOREOR
795711966423	2,000	EOREOR
	0,000	EOREOR
795711518394	1,000	EOREOR
795711518400	0,000	EOREOR
886661157792	0,000	EOREOR
	0,000	EOREOR
795711966515	2,000	EOREOR
795711866655	0,000	EOREOR
795711518349	5,000	EOREOR
886661005635	0,000	EOREOR
795711516246	2,000	EOREOR
795711928698	1,000	EOREOR
795711516253	0,000	EOREOR
886661281718	0,000	EOREOR
795711518691	0,000	EOREOR
795711518707	0,000	EOREOR
886661123735	0,000	EOREOR
886661376070	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711518950	3,000	EOREOR
795711517434	6,000	EOREOR
	0,000	EOREOR
886661390304	0,000	EOREOR
795711519865	0,000	EOREOR
886661161348	0,000	EOREOR
795711809973	0,000	EOREOR
795711973001	1,000	EOREOR
795711951498	1,000	EOREOR
886661265763	0,000	EOREOR
886661966745	0,000	EOREOR
795711520151	0,000	EOREOR
795711520175	0,000	EOREOR
	0,000	EOREOR
795711682828	0,000	EOREOR
886661142187	12,000	EOREOR
886661123704	0,000	EOREOR
886661393213	0,000	EOREOR
886661868476	9,000	EOREOR
886661016464	2,000	EOREOR
795711517922	15,000	EOREOR
795711517472	18,000	EOREOR
795711518721	1,000	EOREOR
795711986636	1,000	EOREOR
795711520083	0,000	EOREOR
795711517229	0,000	EOREOR
795711515805	0,000	EOREOR
795711515812	3,000	EOREOR
795711517076	9,000	EOREOR
795711930783	0,000	EOREOR
886661377657	2,000	EOREOR
795711517236	0,000	EOREOR
	0,000	EOREOR
795711519285	1,000	EOREOR
795711520199	1,000	EOREOR
795711810948	0,000	EOREOR
795711521967	8,000	EOREOR
795711519384	3,000	EOREOR
886661175130	0,000	EOREOR
5900000014579	0,000	EOREOR
795711518998	12,000	EOREOR
	0,000	EOREOR
795711521240	9,000	EOREOR
795711522995	4,000	EOREOR
795711932800	0,000	EOREOR
	1,000	EOREOR
795711522742	12,000	EOREOR
795711522438	3,000	EOREOR
795711842222	1,000	EOREOR
795711522452	2,000	EOREOR
795711967956	1,000	EOREOR
795711519308	0,000	EOREOR
795711968748	1,000	EOREOR
795711520373	1,000	EOREOR
886661599462	0,000	EOREOR
886661860715	0,000	EOREOR
	1,000	EOREOR
886661363223	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
886661615995	0,000	EOREOR
886661586370	0,000	EOREOR
886661020188	0,000	EOREOR
886661868469	0,000	EOREOR
	0,000	EOREOR
795711987176	0,000	EOREOR
795711987183	2,000	EOREOR
886661570430	1,000	EOREOR
886661896202	0,000	EOREOR
	0,000	EOREOR
795711987190	1,000	EOREOR
	0,000	EOREOR
	1,000	EOREOR
	0,000	EOREOR
795711885281	14,000	EOREOR
795711945015	0,000	EOREOR
886661609130	4,000	EOREOR
795711842536	0,000	EOREOR
886661115839	0,000	EOREOR
795711521257	0,000	EOREOR
795711842574	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711519421	0,000	EOREOR
795711524319	0,000	EOREOR
886661159048	0,000	EOREOR
886661283033	10,000	EOREOR
886661435548	3,000	EOREOR
795711878917	2,000	EOREOR
	0,000	EOREOR
886661163458	0,000	EOREOR
795711822736	1,000	EOREOR
886661387908	1,000	EOREOR
886661387915	0,000	EOREOR
795711521356	0,000	EOREOR
886661008971	7,000	EOREOR
795711522292	3,000	EOREOR
795711519209	1,000	EOREOR
795711522889	1,000	EOREOR
795711523039	1,000	EOREOR
795711518974	0,000	EOREOR
886661136964	2,000	EOREOR
886661154692	20,000	EOREOR
795711518981	4,000	EOREOR
795711971304	0,000	EOREOR
795711520502	7,000	EOREOR
795711521813	0,000	EOREOR
	0,000	EOREOR
795711522827	4,000	EOREOR
795711522834	5,000	EOREOR
886661023356	0,000	EOREOR
886661586967	1,000	EOREOR
886661282128	0,000	EOREOR
795711843854	1,000	EOREOR
795711892128	4,000	EOREOR
795711519728	0,000	EOREOR
795711519674	11,000	EOREOR
795711523060	9,000	EOREOR
795711522377	6,000	EOREOR
795711522506	6,000	EOREOR
795711521929	2,000	EOREOR
795711521936	1,000	EOREOR
795711521288	2,000	EOREOR
795711524289	1,000	EOREOR
886661061228	0,000	EOREOR
795711842239	0,000	EOREOR
795711953492	0,000	EOREOR
795711843960	5,000	EOREOR
795711843991	0,000	EOREOR
	0,000	EOREOR
886661852390	1,000	EOREOR
795711852979	0,000	EOREOR
795711886868	0,000	EOREOR
795711886875	7,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711520229	2,000	EOREOR
	0,000	EOREOR
795711936815	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711942373	0,000	EOREOR
795711523992	0,000	EOREOR
795711523633	0,000	EOREOR
795711523749	2,000	EOREOR
795711036409	2,000	EOREOR
	0,000	EOREOR
795711524050	10,000	EOREOR
795711523381	3,000	EOREOR
795711524418	0,000	EOREOR
795711038021	1,000	EOREOR
795711038038	0,000	EOREOR
795711524616	2,000	EOREOR
	0,000	EOREOR
795711526382	4,000	EOREOR
795711526894	0,000	EOREOR
886661439935	1,000	EOREOR
	0,000	EOREOR
795711527426	0,000	EOREOR
795711526405	1,000	EOREOR
795711527112	1,000	EOREOR
795711527440	0,000	EOREOR
795711526566	1,000	EOREOR
795711979676	0,000	EOREOR
	0,000	EOREOR
795711527280	1,000	EOREOR
795711958787	1,000	EOREOR
795711967390	1,000	EOREOR
795711939786	0,000	EOREOR
795711524876	0,000	EOREOR
886661772902	1,000	EOREOR
886661623396	1,000	EOREOR
886661211135	0,000	EOREOR
795711413903	0,000	EOREOR
795711413910	0,000	EOREOR
	2,000	EOREOR
795711038335	0,000	EOREOR
795711038342	4,000	EOREOR
795711038359	3,000	EOREOR
795711038366	5,000	EOREOR
	0,000	EOREOR
795711038373	3,000	EOREOR
795711129651	0,000	EOREOR
795711038410	0,000	EOREOR
	0,000	EOREOR
795711038441	0,000	EOREOR
795711038519	0,000	EOREOR
886661807611	0,000	EOREOR
795711038700	0,000	EOREOR
886661009213	0,000	EOREOR
795711150815	0,000	EOREOR
886661679287	0,000	EOREOR
795711358075	0,000	EOREOR
795711358181	0,000	EOREOR
886661679294	0,000	EOREOR
795711357962	0,000	EOREOR
795711358051	1,000	EOREOR
795711358150	5,000	EOREOR
	1,000	EOREOR
795711933951	1,000	EOREOR
795711122089	5,000	EOREOR
795711122096	0,000	EOREOR
795711038960	0,000	EOREOR
795711038977	2,000	EOREOR
795711038991	2,000	EOREOR
795711039004	0,000	EOREOR
795711039011	1,000	EOREOR
795711039028	2,000	EOREOR
886661810277	4,000	EOREOR
795711039073	0,000	EOREOR
795711909765	3,000	EOREOR
795711357948	0,000	EOREOR
795711384609	1,000	EOREOR
795711358112	2,000	EOREOR
886661899913	15,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711384203	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711690953	2,000	EOREOR
	0,000	EOREOR
	219,000	EOREOR
	0,000	EOREOR
	4,000	EOREOR
	5,000	EOREOR
795711551605	0,000	EOREOR
795711552138	0,000	EOREOR
795711043360	2,000	EOREOR
795711318291	0,000	EOREOR
795711043384	1,000	EOREOR
795711043391	2,000	EOREOR
795711114923	1,000	EOREOR
795711043414	2,000	EOREOR
795711043421	2,000	EOREOR
795711117825	2,000	EOREOR
886661117505	2,000	EOREOR
795711043469	18,000	EOREOR
795711961916	0,000	EOREOR
886661166473	0,000	EOREOR
886661537150	2,000	EOREOR
795711553326	5,000	EOREOR
795711552800	11,000	EOREOR
795711553692	6,000	EOREOR
795711537401	17,000	EOREOR
	0,000	EOREOR
886661380466	20,000	EOREOR
	0,000	EOREOR
795711553135	0,000	EOREOR
795711553883	7,000	EOREOR
886661168224	2,000	EOREOR
886661166374	5,000	EOREOR
795711553012	14,000	EOREOR
795711537623	37,000	EOREOR
795711537630	0,000	EOREOR
886661166398	7,000	EOREOR
00107808	5,000	EOREOR
795711537906	0,000	EOREOR
	0,000	EOREOR
795711553173	2,000	EOREOR
886661168231	0,000	EOREOR
886661537174	2,000	EOREOR
795711128845	1,000	EOREOR
795711417062	3,000	EOREOR
795711961862	1,000	EOREOR
886661166466	8,000	EOREOR
886661393114	2,000	EOREOR
886661429592	3,000	EOREOR
795711553302	2,000	EOREOR
795711538606	12,000	EOREOR
795711538279	1,000	EOREOR
795711553197	3,000	EOREOR
886661168262	1,000	EOREOR
886661389490	81,000	EOREOR
795711961077	0,000	EOREOR
886661367214	1,000	EOREOR
795711963545	0,000	EOREOR
886661895069	1,000	EOREOR
886661895083	1,000	EOREOR
886661947768	1,000	EOREOR
795711545680	0,000	EOREOR
795711043810	2,000	EOREOR
	0,000	EOREOR
795711043834	2,000	EOREOR
795711553364	10,000	EOREOR
795711043858	5,000	EOREOR
795711043865	2,000	EOREOR
795711043872	7,000	EOREOR
795711283575	5,000	EOREOR
795711538941	2,000	EOREOR
795711538958	3,000	EOREOR
795711539085	15,000	EOREOR
795711537555	1,000	EOREOR
795711541262	0,000	EOREOR
795711538316	2,000	EOREOR
795711539306	16,000	EOREOR
00101707	0,000	EOREOR
795711540975	4,000	EOREOR
795711539061	10,000	EOREOR
	0,000	EOREOR
795711538675	1,000	EOREOR
795711539320	0,000	EOREOR
00142250	0,000	EOREOR
	0,000	EOREOR
795711541392	1,000	EOREOR
795711541460	0,000	EOREOR
795711542153	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711540234	1,000	EOREOR
795711541361	6,000	EOREOR
795711539832	7,000	EOREOR
795711958756	0,000	EOREOR
795711047184	0,000	EOREOR
795711047207	1,000	EOREOR
795711542078	10,000	EOREOR
795711047214	5,000	EOREOR
795711047221	3,000	EOREOR
795711286576	6,000	EOREOR
	2,000	EOREOR
795711691790	3,000	EOREOR
795711541149	3,000	EOREOR
00158282	1,000	EOREOR
795711541286	1,000	EOREOR
795711047238	0,000	EOREOR
795711539009	4,000	EOREOR
795711284558	1,000	EOREOR
795711286491	14,000	EOREOR
795711286262	11,000	EOREOR
	0,000	EOREOR
795711544850	0,000	EOREOR
795711544119	0,000	EOREOR
795711544133	0,000	EOREOR
795711541729	0,000	EOREOR
795711544867	3,000	EOREOR
795711544676	0,000	EOREOR
795711547264	0,000	EOREOR
	0,000	EOREOR
795711544010	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711542252	8,000	EOREOR
795711544232	0,000	EOREOR
795711545659	1,000	EOREOR
795711544355	5,000	EOREOR
795711545864	0,000	EOREOR
	0,000	EOREOR
795711542276	0,000	EOREOR
795711542795	0,000	EOREOR
795711481056	0,000	EOREOR
795711592080	1,000	EOREOR
795711543341	3,000	EOREOR
795711545949	0,000	EOREOR
795711543587	8,000	EOREOR
795711545482	7,000	EOREOR
795711546809	0,000	EOREOR
795711543921	1,000	EOREOR
795711545376	0,000	EOREOR
795711544195	0,000	EOREOR
886661399215	0,000	EOREOR
795711546175	11,000	EOREOR
795711545574	0,000	EOREOR
795711548186	0,000	EOREOR
795711548261	0,000	EOREOR
886661197071	0,000	EOREOR
795711545451	11,000	EOREOR
795711545468	0,000	EOREOR
	0,000	EOREOR
795711547486	1,000	EOREOR
795711547752	12,000	EOREOR
795711106713	0,000	EOREOR
795711545291	1,000	EOREOR
795711547875	1,000	EOREOR
795711544836	0,000	EOREOR
795711547691	4,000	EOREOR
795711546915	10,000	EOREOR
	0,000	EOREOR
795711546434	0,000	EOREOR
795711048785	2,000	EOREOR
795711547189	3,000	EOREOR
795711546793	10,000	EOREOR
795711546908	0,000	EOREOR
795711544614	0,000	EOREOR
795711048792	3,000	EOREOR
795711285340	11,000	EOREOR
	0,000	EOREOR
795711548704	14,000	EOREOR
795711549046	26,000	EOREOR
795711550530	0,000	EOREOR
	0,000	EOREOR
886661265954	1,000	EOREOR
795711549664	8,000	EOREOR
886661358335	0,000	EOREOR
795711548742	1,000	EOREOR
	0,000	EOREOR
795711548346	0,000	EOREOR
795711546458	0,000	EOREOR
886661184705	0,000	EOREOR
795711549497	0,000	EOREOR
795711550486	0,000	EOREOR
795711550493	0,000	EOREOR
795711550509	0,000	EOREOR
	0,000	EOREOR
795711548063	1,000	EOREOR
	0,000	EOREOR
795711549602	6,000	EOREOR
795711548926	1,000	EOREOR
795711549695	0,000	EOREOR
00118446	0,000	EOREOR
886661184767	0,000	EOREOR
795711549954	0,000	EOREOR
795711549534	26,000	EOREOR
795711548681	5,000	EOREOR
	0,000	EOREOR
886661358342	0,000	EOREOR
886661184873	1,000	EOREOR
795711549343	2,000	EOREOR
795711549350	1,000	EOREOR
795711547844	0,000	EOREOR
795711549282	1,000	EOREOR
795711549299	0,000	EOREOR
886661208517	0,000	EOREOR
795711547233	0,000	EOREOR
795711547240	1,000	EOREOR
	0,000	EOREOR
795711548032	0,000	EOREOR
795711549138	0,000	EOREOR
795711549145	1,000	EOREOR
795711549152	1,000	EOREOR
	0,000	EOREOR
795711575717	0,000	EOREOR
886661555635	0,000	EOREOR
795711574062	0,000	EOREOR
795711575144	2,000	EOREOR
795711549428	0,000	EOREOR
795711549022	0,000	EOREOR
795711549657	1,000	EOREOR
795711550363	0,000	EOREOR
886661555642	0,000	EOREOR
886661625697	1,000	EOREOR
795711574451	1,000	EOREOR
795711550714	1,000	EOREOR
795711550257	9,000	EOREOR
795711550264	1,000	EOREOR
795711573928	0,000	EOREOR
795711575212	0,000	EOREOR
795711549732	0,000	EOREOR
795711574017	0,000	EOREOR
795711551070	0,000	EOREOR
795711574369	0,000	EOREOR
795711574178	0,000	EOREOR
886661440313	0,000	EOREOR
	0,000	EOREOR
795711574857	1,000	EOREOR
	0,000	EOREOR
795711573935	1,000	EOREOR
795711573959	1,000	EOREOR
795711551018	0,000	EOREOR
795711575502	0,000	EOREOR
795711574338	0,000	EOREOR
795711574673	0,000	EOREOR
886661774210	0,000	EOREOR
795711574079	0,000	EOREOR
795711575335	0,000	EOREOR
795711576509	0,000	EOREOR
795711575380	2,000	EOREOR
795711574819	0,000	EOREOR
795711576875	0,000	EOREOR
795711575267	1,000	EOREOR
795711574697	1,000	EOREOR
00138376	0,000	EOREOR
795711575670	0,000	EOREOR
795711573881	1,000	EOREOR
886661585458	0,000	EOREOR
795711575854	0,000	EOREOR
795711576004	2,000	EOREOR
795711885557	0,000	EOREOR
795711574376	0,000	EOREOR
795711577070	0,000	EOREOR
795711576653	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711577087	0,000	EOREOR
795711577469	1,000	EOREOR
795711580117	0,000	EOREOR
795711851989	5,000	EOREOR
886661148011	0,000	EOREOR
795711856168	0,000	EOREOR
795711856168	0,000	EOREOR
795711856175	0,000	EOREOR
795711951542	0,000	EOREOR
886661020973	1,000	EOREOR
886661052806	0,000	EOREOR
886661868223	0,000	EOREOR
795711853921	0,000	EOREOR
795711578442	2,000	EOREOR
795711578008	1,000	EOREOR
795711579548	3,000	EOREOR
795711577681	13,000	EOREOR
	3,000	EOREOR
886661020997	0,000	EOREOR
795711579883	0,000	EOREOR
	0,000	EOREOR
795711577544	1,000	EOREOR
795711578848	4,000	EOREOR
795711578466	6,000	EOREOR
886661266869	0,000	EOREOR
	0,000	EOREOR
795711577575	0,000	EOREOR
795711578961	0,000	EOREOR
795711578497	1,000	EOREOR
795711577780	1,000	EOREOR
795711577452	1,000	EOREOR
795711579937	5,000	EOREOR
795711577872	4,000	EOREOR
795711576424	7,000	EOREOR
795711578350	1,000	EOREOR
795711578510	0,000	EOREOR
795711851996	0,000	EOREOR
886661885602	0,000	EOREOR
795711577315	0,000	EOREOR
	0,000	EOREOR
795711578527	0,000	EOREOR
795711169565	0,000	EOREOR
795711577629	0,000	EOREOR
795711578541	1,000	EOREOR
795711162160	4,000	EOREOR
795711579838	0,000	EOREOR
70986419	1,000	EOREOR
	0,000	EOREOR
886661184903	0,000	EOREOR
795711579616	1,000	EOREOR
795711947439	3,000	EOREOR
795711579067	0,000	EOREOR
	0,000	EOREOR
795711951443	0,000	EOREOR
795711981976	0,000	EOREOR
886661032785	0,000	EOREOR
795711581596	0,000	EOREOR
795711580162	9,000	EOREOR
795711578930	1,000	EOREOR
	1,000	EOREOR
795711554866	9,000	EOREOR
795711579081	0,000	EOREOR
795711987060	0,000	EOREOR
795711578589	1,000	EOREOR
795711580957	0,000	EOREOR
795711581985	1,000	EOREOR
886661011513	1,000	EOREOR
795711581695	0,000	EOREOR
886661887347	1,000	EOREOR
795711581893	1,000	EOREOR
795711581053	0,000	EOREOR
886661263974	12,000	EOREOR
795711580445	0,000	EOREOR
795711555269	1,000	EOREOR
795711830472	0,000	EOREOR
886661011438	0,000	EOREOR
886661640089	2,000	EOREOR
795711914660	1,000	EOREOR
795711914677	0,000	EOREOR
886661008933	0,000	EOREOR
886661008926	0,000	EOREOR
795711581152	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
795711554989	0,000	EOREOR
795711561314	0,000	EOREOR
